ID,YEAR,COUNTRY,MAGNITUDE
5211,1989,CHINA,6.1
5212,1989,IRAN,4.7
5213,1989,USA,6.9
5215,1989,CHINA,5.3
6476,1989,JAPAN,6.6
5216,1989,ALGERIA,5.7
6620,1989,USA TERRITORY,4.4
5217,1989,JAPAN,7.4
5218,1989,CHINA,4.7
5219,1989,IRAN,5.9
5220,1989,PHILIPPINES,7.5
5221,1989,AUSTRALIA,5.4
5222,1990,PHILIPPINES,6.6
6477,1990,JAPAN,6.4
5223,1990,USA,5.5
7709,1990,FIJI,7.6
5224,1990,PAKISTAN,6.1
5225,1990,COSTA RICA,7
5226,1990,TAJIKISTAN,6.3
5227,1990,PHILIPPINES,5.5
5228,1990,UK,4.7
5229,1990,USA TERRITORY,7.5
5230,1990,CHINA,6.2
5231,1990,INDONESIA,7.6
5232,1990,IRAN,4.7
5233,1990,CHINA,6.9
5235,1990,ITALY,5.4
5236,1990,NEW ZEALAND,6.3
5237,1990,SUDAN,7.1
5239,1990,SUDAN,7
5240,1990,PERU,6.5
5241,1990,ROMANIA,6.7
5242,1990,ROMANIA,6.1
5243,1990,COSTA RICA,4.6
5244,1990,PERU,4.9
5245,1990,PHILIPPINES,7.1
5246,1990,KAZAKHSTAN,6.8
5247,1990,PAKISTAN,6.3
5248,1990,IRAN,7.7
5250,1990,IRAN,5.3
5251,1990,INDONESIA,4.8
5252,1990,AFGHANISTAN,5.6
5253,1990,PHILIPPINES,7.8
5255,1990,TURKEY,5.1
5256,1990,VANUATU,6.4
5257,1990,KAZAKHSTAN,6.1
5258,1990,ECUADOR,4.4
6602,1990,JAPAN,6.5
5259,1990,SOUTH AFRICA,4.2
5260,1990,KAZAKHSTAN,4.5
5261,1990,SOUTH AFRICA,4
5262,1990,CHINA,5.8
5263,1990,AFGHANISTAN,6
5264,1990,IRAN,6.7
5265,1990,INDONESIA,6.8
5266,1990,BOSNIA-HERZEGOVINA,5.6
5267,1990,KYRGYZSTAN,4.6
5268,1990,ITALY,5.3
5269,1990,TAIWAN,6.2
7802,1990,TAIWAN,6.3
5270,1990,GREECE,5.9
5271,1990,COSTA RICA,5.7
8958,1990,PAPUA NEW GUINEA,7.5
5272,1991,MYANMAR (BURMA),7.1
5274,1991,AFGHANISTAN,6.4
6478,1991,SOLOMON ISLANDS,6.9
5275,1991,FRANCE,3.8
6479,1991,RUSSIA,5.7
6480,1991,BERING SEA,6.7
5276,1991,CHINA,6.1
5277,1991,CHINA,5.5
5278,1991,PERU,6.4
5279,1991,PERU,6.7
5280,1991,AFGHANISTAN,5.1
5281,1991,AFGHANISTAN,4.1
5282,1991,COSTA RICA,7.6
5285,1991,TURKEY,4.5
5286,1991,GEORGIA,7
5288,1991,PANAMA,6.2
5289,1991,GEORGIA,4.9
5290,1991,MALAYSIA,4.5
5291,1991,GEORGIA,6.1
5292,1991,PHILIPPINES,5.5
5293,1991,TURKEY,4.5
5294,1991,INDONESIA,7.5
5295,1991,USA,5.1
5296,1991,INDONESIA,6.5
5298,1991,ROMANIA,5.6
5299,1991,ROMANIA,5.6
5300,1991,PERU,4.7
5301,1991,IRAQ,5.1
5302,1991,COSTA RICA,4.7
5303,1991,VENEZUELA,5.2
5304,1991,USA,6.2
5305,1991,NEW ZEALAND,5.6
5306,1991,GUATEMALA,6.2
6481,1991,SOLOMON ISLANDS,7.2
5307,1991,INDIA,7
5309,1991,IRAN,5.4
5310,1991,INDIA,5
5311,1991,COLOMBIA,6.4
5312,1991,YEMEN,4.7
5313,1991,IRAN,5
5314,1991,ROMANIA,5.5
6482,1991,RUSSIA,7.6
6483,1992,CHINA,3.7
8252,1992,JAPAN,5.6
5315,1992,INDONESIA,4.4
5316,1992,IRAN,4.6
5317,1992,TURKEY,6.9
5319,1992,NETHERLANDS,5.2
5320,1992,USA,6.3
5321,1992,USA,7.1
5323,1992,KYRGYZSTAN,6.2
5324,1992,PHILIPPINES,7.5
5325,1992,PAKISTAN,6
5327,1992,CUBA,7
6331,1992,SOLOMON ISLANDS,7
5328,1992,USA,7.6
5330,1992,USA,6.7
5331,1992,USA,5.4
6484,1992,JAPAN,7
9818,1992,JAPAN,6.3
5332,1992,KYRGYZSTAN,7.5
5334,1992,PAKISTAN,5.5
5335,1992,NICARAGUA,7.7
5337,1992,IRAN,4.7
5338,1992,CONGO,7
5339,1992,EGYPT,5.3
5341,1992,COLOMBIA,7
5342,1992,COLOMBIA,7.4
5343,1992,INDONESIA,7.8
5344,1993,JAPAN,7.6
5346,1993,CHINA,5.6
5347,1993,IRAN,5.1
5348,1993,JAPAN,6.3
5349,1993,WALLIS AND FUTUNA (FRENCH TERRITORY),6.4
5350,1993,CHINA,6.2
5351,1993,USA,5.6
5352,1993,IRAN,5.1
5353,1993,PERU,6.3
5354,1993,RUSSIA,7.5
10046,1993,KERMADEC ISLANDS (NEW ZEALAND),6.6
5355,1993,IRAN,5.4
5356,1993,COSTA RICA,5.8
5357,1993,JAPAN,7.7
5358,1993,GREECE,5.6
5359,1993,SUDAN,5.5
6486,1993,JAPAN,6.3
5360,1993,USA TERRITORY,7.8
5362,1993,GUATEMALA,7.2
5363,1993,USA,6
5364,1993,INDIA,6.2
5366,1993,PAPUA NEW GUINEA,6.9
5367,1993,NEPAL,5.1
5368,1993,INDIA,4.6
6487,1993,RUSSIA,7
5369,1993,CHINA,5.6
5370,1994,CHINA,5.7
5371,1994,USA,4.6
5372,1994,USA,6.7
5375,1994,INDONESIA,7
5376,1994,USA,5.8
5377,1994,UGANDA,6.2
5379,1994,INDONESIA,6.9
5380,1994,IRAN,6.1
5381,1994,IRAN,6.1
5382,1994,HAITI,5.4
5383,1994,FIJI,7.6
6604,1994,JAPAN,6.4
5384,1994,AFGHANISTAN,6.1
9819,1994,TAIWAN,6.5
5385,1994,INDONESIA,7.8
6832,1994,INDONESIA,6.6
10108,1994,INDONESIA,6.5
5386,1994,TAIWAN,6.4
6833,1994,INDONESIA,6.1
5387,1994,COLOMBIA,6.8
5388,1994,BOLIVIA,8.2
5389,1994,NEW ZEALAND,6.8
5390,1994,IRAN,5.9
5391,1994,ALGERIA,5.9
6488,1994,USA,7
5392,1994,RUSSIA,8.3
5393,1994,INDONESIA,6.8
6605,1994,RUSSIA,7.3
5394,1994,PHILIPPINES,7.1
5395,1994,USA,5.5
5397,1994,JAPAN,7.8
5398,1994,CHINA,5.3
5399,1995,JAPAN,6.9
5402,1995,COLOMBIA,6.5
5403,1995,NEW ZEALAND,7.1
5404,1995,COLOMBIA,6.4
5405,1995,CYPRUS,5.9
6491,1995,INDONESIA,6.9
5406,1995,JAPAN,5.4
5407,1995,SAMOA,7.4
6492,1995,PHILIPPINES,7.2
6493,1995,PHILIPPINES,6.8
5408,1995,GREECE,6.6
5410,1995,INDONESIA,6.9
5411,1995,NEW CALEDONIA,7.7
5412,1995,RUSSIA,7.1
5413,1995,GREECE,6.5
5414,1995,CHINA,6.8
5415,1995,CHINA,5.6
5416,1995,CHILE,8
5417,1995,PAPUA NEW GUINEA,7.7
5418,1995,MEXICO,7.4
5419,1995,TURKEY,6.4
5420,1995,ECUADOR,7
5421,1995,USA,6
5422,1995,INDONESIA,6.8
5423,1995,MEXICO,8
6495,1995,JAPAN,7.1
6496,1995,JAPAN,6.8
5424,1995,CHINA,6.2
6606,1995,CHILE,6.7
5426,1995,EGYPT,7.2
5427,1995,RUSSIA,7.9
5428,1996,INDONESIA,7.9
5430,1996,CHINA,6.6
5433,1996,INDONESIA,8.2
5435,1996,PERU,7.5
6497,1996,MEXICO,7.1
5436,1996,CHINA,6.3
5437,1996,ECUADOR,5.9
5438,1996,SOLOMON ISLANDS,7.2
5439,1996,CHINA,6
5440,1996,USA,7.9
6498,1996,USA,7.3
6499,1996,JAPAN,5.7
6500,1996,CHILE,6.9
5441,1996,CROATIA,6
10233,1996,TAIWAN,6.8
6332,1996,JAPAN,6.6
6607,1996,JAPAN,6.7
5442,1996,PERU,7.7
6501,1996,JAPAN,6.7
5443,1997,KYRGYZSTAN,5.8
5444,1997,MEXICO,7.2
5445,1997,ALBANIA,4.7
5446,1997,CHINA,5.9
5447,1997,IRAN,6.5
5449,1997,PAKISTAN,7.1
5450,1997,IRAN,6.1
5452,1997,CHINA,5.6
5453,1997,PAKISTAN,4.9
5454,1997,JAPAN,6.1
5455,1997,CHINA,5.9
5456,1997,CHINA,6
5457,1997,CHINA,6.2
5458,1997,SOLOMON ISLANDS,7.7
5459,1997,TRINIDAD AND TOBAGO,6.7
7201,1997,USA TERRITORY,6.5
5461,1997,IRAN,7.2
5463,1997,AFGHANISTAN,6.4
5465,1997,INDIA,5.8
5466,1997,IRAN,5.9
5467,1997,VENEZUELA,7
5469,1997,SOUTH AFRICA,5
5471,1997,INDONESIA,6
5472,1997,ITALY,5.7
5473,1997,ITALY,6
5474,1997,INDONESIA,5.9
7447,1997,JAPAN,6.2
6820,1997,TONGA,7.7
5475,1997,CHILE,7.1
5476,1997,CHINA,7.5
5477,1997,GREECE,6.6
5478,1997,INDIA,6.1
5479,1997,INDONESIA,7
5480,1997,RUSSIA,7.8
5481,1998,CHINA,5.7
5483,1998,GUATEMALA,6.6
5484,1998,MEXICO,6.3
5485,1998,AFGHANISTAN,5.9
5486,1998,AFGHANISTAN,6.4
5487,1998,IRAN,6.6
5488,1998,CHINA,5.6
5489,1998,ANTARCTICA,8.1
5490,1998,ITALY,5.2
5491,1998,IRAN,5.8
5492,1998,AUSTRIA,5.7
6502,1998,TAIWAN,7.5
5493,1998,BOLIVIA,6.6
5494,1998,CHINA,5.6
5495,1998,AFGHANISTAN,6.6
5497,1998,TURKEY,6.3
5498,1998,AZORES (PORTUGAL),6.2
5499,1998,ARMENIA,6
5500,1998,TAIWAN,5.7
5501,1998,PAPUA NEW GUINEA,7
5502,1998,ECUADOR,7.2
5503,1998,CHINA,6.4
5504,1998,INDONESIA,6.6
5505,1998,SERBIA AND MONTENEGRO,5.5
5506,1998,ALBANIA,5.3
5507,1998,IRAN,5.4
5508,1998,IRAN,5.4
5509,1998,CHINA,5.6
5510,1998,INDONESIA,7.7
5511,1998,CHINA,4.5
5512,1999,COLOMBIA,6.2
5514,1999,RUSSIA,3.2
5515,1999,SPAIN,4.8
5516,1999,AFGHANISTAN,6
5517,1999,IRAN,6.6
5518,1999,CHINA,5.1
5519,1999,INDIA,6.6
5520,1999,PERU,6.8
5521,1999,IRAN,6.2
5522,1999,AZERBAIJAN,5.4
5523,1999,MEXICO,7
5524,1999,MEXICO,6.3
5525,1999,GUATEMALA,6.7
5526,1999,BANGLADESH,4.2
5527,1999,TURKEY,7.6
5530,1999,TURKEY,5.2
5531,1999,GREECE,6
5533,1999,TURKEY,5.8
5535,1999,TAIWAN,7.7
5536,1999,TAIWAN,6.5
5537,1999,MEXICO,7.5
5538,1999,USA,7.2
5539,1999,TAIWAN,5.9
5540,1999,PERU,4.4
5541,1999,CHINA,5.3
5542,1999,TURKEY,5.7
5543,1999,TURKEY,7.2
5544,1999,CHINA,4.6
5739,1999,IRAN,5.3
5545,1999,VANUATU,7.5
5546,1999,CHINA,5
5547,1999,TURKEY,5.7
5548,1999,PHILIPPINES,7.3
5549,1999,INDONESIA,6.5
5550,1999,ALGERIA,5.6
5551,2000,INDIA,4.6
5552,2000,CHINA,5.1
5553,2000,CHINA,5.9
5554,2000,IRAN,5.3
5555,2000,SOUTH AFRICA,4.5
5556,2000,JAPAN,7.6
7301,2000,GREECE,5.5
5557,2000,INDONESIA,7.6
5558,2000,TURKEY,4.1
5559,2000,TAIWAN,5.4
5560,2000,INDONESIA,7.9
5561,2000,TURKEY,6
5562,2000,CHINA,6.3
5563,2000,INDONESIA,6.7
5564,2000,TAIWAN,6.4
8209,2000,ICELAND,6.5
5565,2000,AUSTRALIA,7.9
5566,2000,ICELAND,6.5
5568,2000,JAPAN,6.1
5569,2000,NICARAGUA,5.4
5570,2000,INDONESIA,5.4
5571,2000,JAPAN,6.1
5572,2000,PHILIPPINES,6.4
7803,2000,JAPAN,6.5
5574,2000,RUSSIA,6.8
5575,2000,CHINA,4.2
5576,2000,USA,5
5577,2000,TANZANIA,6.5
5578,2000,JAPAN,6.7
5579,2000,AFGHANISTAN,5.1
5580,2000,PANAMA,6.5
5581,2000,PAPUA NEW GUINEA,8
5582,2000,PAPUA NEW GUINEA,7.8
5583,2000,PAPUA NEW GUINEA,7.8
5584,2000,AZERBAIJAN,6.8
5585,2000,TURKMENISTAN,7
5586,2000,TURKEY,6
8952,2001,PHILIPPINES,7.5
5587,2001,EL SALVADOR,7.7
5589,2001,INDIA,7.7
5592,2001,EL SALVADOR,6.6
5593,2001,CHINA,5.6
5595,2001,USA,6.8
5596,2001,JAPAN,6.8
5597,2001,EL SALVADOR,5.7
5598,2001,CHINA,5.5
5599,2001,AFGHANISTAN,5
5601,2001,PERU,8.4
5602,2001,TURKEY,5.5
5603,2001,PERU,6.6
5604,2001,PERU,7.6
5605,2001,CHINA,4.3
5606,2001,GREECE,6.5
5607,2001,PERU,5.8
5608,2001,USA,4.2
10203,2001,CANADA,6.1
5609,2001,USA TERRITORY,7
5610,2001,INDONESIA,7.5
5611,2001,CHINA,5.6
5612,2001,CHINA,7.8
6613,2001,TAIWAN,6.8
5613,2001,BANGLADESH,4.5
5614,2002,VANUATU,7.2
5615,2002,TAJIKISTAN,5.3
5616,2002,PAPUA NEW GUINEA,6.7
5617,2002,CHILE,5.6
5618,2002,RWANDA,4.7
5619,2002,MEXICO,5.9
5620,2002,TURKEY,6.5
5621,2002,TAJIKISTAN,4.9
5622,2002,IRAN,5.4
5623,2002,MEXICO,5.5
5624,2002,AFGHANISTAN,7.4
5625,2002,PHILIPPINES,7.5
5626,2002,AFGHANISTAN,6.1
6821,2002,JAPAN,6.4
5627,2002,TAIWAN,7.1
5628,2002,CHILE,6.4
5629,2002,TAJIKISTAN,5.9
5630,2002,CHILE,6.6
5631,2002,USA,5.2
5632,2002,SERBIA AND MONTENEGRO,5.7
5633,2002,IRAN,5.4
5634,2002,GEORGIA,4.3
5635,2002,USA TERRITORY,7.1
5636,2002,TANZANIA,5.5
5637,2002,ARGENTINA,6
5638,2002,BANGLADESH,4.5
5639,2002,IRAN,6.5
5573,2002,GERMANY,4.8
5641,2002,PANAMA,6.5
5642,2002,CHINA,5.3
5643,2002,USA TERRITORY,6.5
5644,2002,INDONESIA,6.2
8953,2002,FIJI,7.7
8954,2002,FIJI,7.7
5645,2002,EGYPT,4.4
5646,2002,IRAN,5.2
5647,2002,KYRGYZSTAN,5.5
5648,2002,ITALY,6
5649,2002,PAPUA NEW GUINEA,7.6
5650,2002,INDIA,6.5
5651,2002,INDONESIA,6.4
5652,2002,UK,4.8
5653,2002,MEXICO,5.3
5654,2002,IRAN,5.6
5655,2002,FRANCE,4.2
5656,2002,INDONESIA,7.6
5657,2002,USA,6.7
5658,2002,CONGO,6.2
5659,2002,ITALY,4.3
5660,2002,ITALY,5.7
5661,2002,PAKISTAN,5.4
5662,2002,INDONESIA,7.3
5663,2002,USA,7.9
5664,2002,PAKISTAN,6.3
5665,2002,VANUATU,5.9
5666,2002,GREECE,5.7
5667,2002,CHINA,5.5
5668,2002,IRAN,5.2
5669,2002,CHINA,5.7
5670,2002,AFGHANISTAN,5.5
5671,2003,IRAN,5.2
5672,2003,SOLOMON ISLANDS,7.3
5673,2003,MEXICO,7.5
5674,2003,INDONESIA,5.5
5675,2003,ITALY,4.7
5676,2003,TURKEY,6.1
5685,2003,CHINA,5.3
5700,2003,PHILIPPINES,5.8
5701,2003,PHILIPPINES,6.3
5680,2003,USA,5.2
5681,2003,FRANCE,5
5682,2003,CHINA,6.3
5683,2003,CHINA,5.4
5684,2003,INDONESIA,4.6
5686,2003,GERMANY,4.7
5702,2003,INDONESIA,6.5
5689,2003,BHUTAN,5.5
5690,2003,TURKEY,5.7
5691,2003,CHINA,6.4
5703,2003,USA,4.6
5692,2003,TURKEY,6.4
5693,2003,CHINA,5.8
5694,2003,ALGERIA,6.8
5695,2003,JAPAN,7
5696,2003,INDONESIA,7
5697,2003,ALGERIA,5.7
5698,2003,USA,4
5699,2003,GREECE,5.2
5688,2003,CHILE,6.8
5704,2003,IRAN,5.2
5705,2003,IRAN,5.8
5706,2003,INDIAN OCEAN,7.6
5707,2003,CHINA,5.9
5708,2003,JAPAN,5.5
5709,2003,TURKEY,4.5
5710,2003,TURKEY,5.4
5711,2003,BANGLADESH,5.7
5712,2003,ANTARCTICA,7.6
5713,2003,INDONESIA,6
5714,2003,PANAMA,5.4
5715,2003,GREECE,6.3
5716,2003,CHINA,5.4
5717,2003,CHINA,5.5
5719,2003,NEW ZEALAND,7.2
5720,2003,ITALY,5.3
5721,2003,JAPAN,5.7
5722,2003,MYANMAR (BURMA),6.6
5723,2003,DOMINICAN REPUBLIC,6.4
5724,2003,JAPAN,8.3
5725,2003,RUSSIA,7.3
5726,2003,RUSSIA,4.4
5727,2003,NEW ZEALAND,4.8
5728,2003,RUSSIA,6.7
5729,2003,JAPAN,5.2
5730,2003,DOMINICAN REPUBLIC,4.5
5731,2003,CHINA,5.6
5732,2003,CHINA,5.8
6610,2003,JAPAN,7
5733,2003,CHINA,5.1
5734,2003,CHINA,5.6
5735,2003,USA,7.8
5736,2003,PHILIPPINES,6.5
5737,2003,CHINA,4.7
5738,2003,CHINA,6
5745,2003,INDONESIA,4.9
5746,2003,TAIWAN,6.8
5747,2003,IRAN,5
5748,2003,BULGARIA,4.4
5749,2003,USA,6.6
5750,2003,PANAMA,6.5
5751,2003,IRAN,6.6
7404,2003,NEW CALEDONIA,6.1
5752,2004,INDONESIA,5.8
5753,2004,MEXICO,6.1
5754,2004,SLOVAKIA,2.2
5755,2004,ALGERIA,4.4
5756,2004,IRAN,5.2
6611,2004,INDONESIA,6.7
5757,2004,PANAMA,6.1
5758,2004,INDONESIA,7
5759,2004,INDONESIA,7.3
5760,2004,JORDAN,5.3
5761,2004,PAKISTAN,5.4
5762,2004,INDONESIA,5.1
5763,2004,INDONESIA,6
5764,2004,BURUNDI,4.7
5765,2004,MOROCCO,6.4
5766,2004,GREECE,5.2
5768,2004,CHINA,5.4
5767,2004,TURKEY,5.6
5769,2004,TURKEY,5.6
5771,2004,AFGHANISTAN,6.5
5772,2004,INDONESIA,5.4
5774,2004,INDONESIA,5.5
5775,2004,INDONESIA,6.7
5776,2004,TAIWAN,5.2
5777,2004,CHILE,6.6
5778,2004,CHINA,5.4
5779,2004,IRAN,5
5780,2004,PAKISTAN,4.5
5782,2004,PHILIPPINES,4.1
5783,2004,IRAN,6.3
5784,2004,RUSSIA,4.9
5785,2004,SAUDI ARABIA,4.6
5786,2004,CHILE,5.9
5787,2004,TURKEY,5.1
5789,2004,SLOVENIA,5.2
5790,2004,AFGHANISTAN,4.6
5791,2004,NEW ZEALAND,5.4
5792,2004,AFGHANISTAN,5.2
5793,2004,TURKEY,4
5795,2004,TURKEY,5.6
5796,2004,CHINA,5.4
5797,2004,TURKEY,5.7
5798,2004,JAPAN,7.2
5799,2004,JAPAN,7.4
5800,2004,ARGENTINA,6.1
5801,2004,CHINA,5.2
5802,2004,POLAND,4.8
5803,2004,USA,6
5825,2004,NICARAGUA,5.6
5804,2004,IRAN,5.6
5805,2004,TAIWAN,6.6
5806,2004,CHINA,4.4
5807,2004,JAPAN,6.6
5808,2004,JAPAN,5.9
5826,2004,ROMANIA,5.8
7403,2004,CANADA,6.6
5827,2004,GREECE,5.2
5809,2004,JAPAN,5.5
5810,2004,INDONESIA,7.5
5811,2004,COLOMBIA,7.2
5830,2004,IRAN,4.8
5812,2004,COSTA RICA,6.4
5813,2004,GUADELOUPE,6.3
5814,2004,IRAN,5
5815,2004,NEW ZEALAND,7.1
5816,2004,ITALY,5.1
5817,2004,INDONESIA,7.1
5818,2004,JAPAN,7
5819,2004,ALGERIA,4.5
5831,2004,TRINIDAD AND TOBAGO,5.8
5832,2004,GERMANY,4.8
5820,2004,ALGERIA,4.5
5833,2004,JAPAN,6.8
5821,2004,INDIA,5.4
5822,2004,JAPAN,5.8
5834,2004,TURKEY,5.4
5835,2004,AUSTRALIA,8.1
5823,2004,INDONESIA,9.1
5836,2005,IRAN,5.4
6640,2005,JAPAN,6.6
5838,2005,NEW ZEALAND,5.3
5839,2005,INDONESIA,6.3
5840,2005,ECUADOR,6.1
5842,2005,CHINA,4.8
5841,2005,TURKEY,5.9
5843,2005,SPAIN,4.4
5844,2005,INDONESIA,4.8
9112,2005,GUADELOUPE,5.8
5846,2005,CHINA,6.1
5847,2005,INDIA,5.1
5848,2005,IRAN,6.4
5849,2005,PAKISTAN,4.9
5850,2005,SOUTH AFRICA,4.3
5851,2005,TURKEY,5.6
5852,2005,IRAN,6
5853,2005,TURKEY,5.8
5854,2005,INDIA,4.9
5855,2005,INDIA,4.3
5856,2005,JAPAN,6.6
6657,2005,INDONESIA,8.6
6659,2005,INDONESIA,6.7
8135,2005,CHILE,7.7
6738,2005,USA,7.2
6757,2005,INDONESIA,6.7
6758,2005,INDONESIA,5.9
6759,2005,ALBANIA,5.2
6760,2005,INDONESIA,5.3
6761,2005,JAPAN,5.9
6762,2005,INDIA,7.2
6763,2005,CHINA,4.7
6764,2005,USA,5.6
6765,2005,TURKEY,5.3
6766,2005,CHINA,4.8
6767,2005,VIETNAM,4.5
6768,2005,IRAN,5.1
6769,2005,CHINA,4.5
6770,2005,CHILE,5.8
6771,2005,INDIA,4.4
6739,2005,JAPAN,7.2
6773,2005,INDIA,4.4
6774,2005,INDIA,4.7
6775,2005,PAPUA NEW GUINEA,7.7
6822,2005,ETHIOPIA,5.6
6776,2005,PERU,7.5
6777,2005,PERU,5.3
6778,2005,PAKISTAN,7.6
6779,2005,TURKEY,5.9
6824,2005,ECUADOR,4.8
6825,2005,CHINA,4.2
6826,2005,PERU,5.4
6827,2005,JAPAN,7
6828,2005,CHINA,5.2
7251,2005,TURKEY,4.4
6829,2005,IRAN,6
6830,2005,CONGO,6.8
6831,2005,AFGHANISTAN,6.5
7252,2005,INDIA,5.3
7253,2005,TURKEY,4.3
7222,2006,GREECE,6.7
8956,2006,INDONESIA,7.6
7223,2006,INDIA,5.3
7224,2006,BULGARIA,4.6
7225,2006,MOZAMBIQUE,7
7226,2006,BHUTAN,5.8
7227,2006,IRAN,6
7228,2006,INDIA,5.5
7229,2006,PAKISTAN,4.9
7230,2006,INDONESIA,6.7
7231,2006,ALGERIA,4.9
7232,2006,IRAN,5.9
7233,2006,INDONESIA,5
7234,2006,IRAN,6.1
7235,2006,CHINA,4.9
7236,2006,TAIWAN,6.2
7237,2006,PAKISTAN,4.8
7238,2006,INDIA,5.5
7239,2006,GREECE,5.5
7240,2006,CHINA,5.7
7241,2006,RUSSIA,7.6
7078,2006,TONGA,7.9
7242,2006,PANAMA,4.5
7243,2006,IRAN,4.1
7244,2006,INDONESIA,5.5
7245,2006,INDONESIA,6.3
7246,2006,IRAN,5.1
7247,2006,TURKEY,4.1
7407,2006,MALAWI,3.8
7248,2006,JAPAN,6.3
7249,2006,ALBANIA,4.5
7250,2006,CHINA,4.5
7181,2006,INDONESIA,7.7
7321,2006,CHINA,4.9
7363,2006,TAJIKISTAN,5.6
7364,2006,ARGENTINA,5.6
7365,2006,TAJIKISTAN,4.7
7366,2006,FRANCE,4.3
7367,2006,CHINA,4.6
7370,2006,MEXICO,5.8
7369,2006,SAMOA,6.9
7408,2006,TRINIDAD AND TOBAGO,6.1
7409,2006,TRINIDAD AND TOBAGO,5.5
7368,2006,USA,6.7
7410,2006,PERU,6.7
7411,2006,CHINA,4.5
7412,2006,CHINA,4.7
7406,2006,RUSSIA,8.3
7416,2006,FRANCE,4.7
7417,2006,HUNGARY,4.8
7418,2006,CHINA,4.7
7419,2006,INDONESIA,5.2
7414,2006,INDONESIA,6.2
7420,2006,INDONESIA,6.3
7421,2006,SWITZERLAND,3.9
7441,2006,THAILAND,4.6
7444,2006,INDONESIA,5.8
7449,2006,INDIA,4.2
7450,2006,KYRGYZSTAN,5.8
7413,2006,TAIWAN,7
7451,2006,HUNGARY,4.1
7452,2007,KYRGYZSTAN,6
7453,2007,CHINA,4.5
7454,2007,CHINA,4.7
7415,2007,RUSSIA,8.1
7455,2007,TURKEY,5.1
7456,2007,INDONESIA,7.5
7462,2007,PHILIPPINES,4.9
7463,2007,TURKEY,5.7
7481,2007,INDONESIA,6.4
7482,2007,COLOMBIA,5
7483,2007,IRAN,4.7
7459,2007,VANUATU,7.1
7448,2007,JAPAN,6.7
7484,2007,GREECE,5.8
7457,2007,SOLOMON ISLANDS,8.1
7501,2007,MEXICO,6
7502,2007,JAPAN,4.6
7503,2007,ALBANIA,4.5
7465,2007,CHILE,6.2
7526,2007,UK,4.6
7522,2007,USA,4.5
7523,2007,LAOS,6.3
7524,2007,INDONESIA,6.1
7525,2007,CHINA,6.1
7534,2007,GUATEMALA,6.7
7535,2007,IRAN,5.5
7554,2007,ECUADOR,4.5
7521,2007,JAPAN,6.6
7595,2007,CHINA,5.6
7596,2007,USA,4.2
7597,2007,TAJIKISTAN,5.2
7598,2007,INDIA,4.3
7599,2007,INDONESIA,6.9
7600,2007,VANUATU,7.2
7531,2007,RUSSIA,6.2
7532,2007,USA,6.7
7601,2007,USA,4.2
7533,2007,INDONESIA,7.5
7537,2007,PERU,8
7614,2007,USA,1.6
7615,2007,INDIA,4.4
7616,2007,IRAN,5
8136,2007,SOLOMON ISLANDS,7.2
7617,2007,INDONESIA,4.8
7695,2007,COLOMBIA,6.8
7574,2007,INDONESIA,8.4
7575,2007,INDONESIA,7.9
8957,2007,JAPAN,7.5
7594,2007,NEW ZEALAND,7.4
7696,2007,NEW ZEALAND,6.8
7697,2007,PAKISTAN,4.8
7698,2007,USA,5.6
7699,2007,INDIA,5.1
7700,2007,PHILIPPINES,5.1
7701,2007,BANGLADESH,5.1
7634,2007,CHILE,7.7
7702,2007,ECUADOR,6.8
7703,2007,IRAN,4.8
7674,2007,INDONESIA,6.5
7704,2007,INDIA,4.7
7675,2007,MARTINIQUE,7.4
7708,2007,BRAZIL,4.6
7694,2007,KERMADEC ISLANDS (NEW ZEALAND),7.8
7723,2007,CHILE,5.9
7724,2007,NEW ZEALAND,6.6
7725,2007,TURKEY,5.7
7726,2007,TURKEY,5.6
7745,2008,KYRGYZSTAN,5.6
7746,2008,GUATEMALA,5.6
7747,2008,INDONESIA,5.9
7748,2008,ALGERIA,4.6
7749,2008,BANGLADESH,5
7750,2008,INDONESIA,6.1
7764,2008,CONGO,5.9
7765,2008,INDIA,4.3
7766,2008,MEXICO,5.1
7767,2008,IRAN,4.9
7768,2008,RWANDA,4.9
7769,2008,LEBANON,5
7870,2008,INDONESIA,7.4
7871,2008,USA,6
7743,2008,INDONESIA,6.5
7872,2008,UK,4.8
7873,2008,BRAZIL,4.3
7874,2008,INDIA,4.5
7875,2008,CHINA,7.2
7876,2008,PERU,5.3
7800,2008,NEW CALEDONIA,7.3
8127,2008,GUATEMALA,6.1
7823,2008,USA,5.3
8128,2008,USA,5
8138,2008,VANUATU,6.4
8129,2008,IRAN,4.5
8130,2008,JAPAN,6.8
7843,2008,CHINA,7.9
8122,2008,BRAZIL,
7879,2008,COLOMBIA,5.6
7881,2008,CHINA,6
8123,2008,COSTA RICA,5.6
8124,2008,CHINA,5.7
7880,2008,ICELAND,6.3
8125,2008,ALGERIA,5.5
8126,2008,INDIA,3.8
7925,2008,GREECE,6.3
7907,2008,JAPAN,6.9
8120,2008,PERU,5.5
8121,2008,IRAN,5
8955,2008,RUSSIA,7.7
8163,2008,PERU,6.2
7971,2008,JAPAN,6.9
8164,2008,JAPAN,6.8
8165,2008,CHINA,5.6
8166,2008,USA,5.4
8167,2008,CHINA,5.7
8168,2008,CHINA,6
8169,2008,VENEZUELA,5.2
